@relation database_class_mode_unknown

@attribute startHour numeric
@attribute startWeekday numeric
@attribute duration numeric
@attribute cCount numeric
@attribute cMinPrice numeric
@attribute cMaxPrice numeric
@attribute cSumPrice numeric
@attribute bCount numeric
@attribute bMinPrice numeric
@attribute bMaxPrice numeric
@attribute bSumPrice numeric
@attribute bStep numeric
@attribute onlineStatus {y,desconhecido,n}
@attribute availability {'completely orderable',desconhecido,'mainly orderable','completely not orderable',mixed,'completely not determinable','mainly not orderable'}
@attribute customerNo string
@attribute maxVal numeric
@attribute accountLifetime numeric
@attribute payments numeric
@attribute age numeric
@attribute lastOrder numeric
@attribute rCount numeric
@attribute bMinPriceVariance numeric
@attribute bMaxPriceVariance numeric
@attribute bMeanVariance numeric
@attribute cMeanVariance numeric
@attribute order {y,n}

@data
19,7,390.408,5,19.99,39.99,159.95,3,29.99,39.99,99.97,5,y,'completely orderable',25390,3000,111,29,60,5,1,14.876033,14.876033,14.876033,14.876033,y
19,7,1404.038,26,29.99,499.99,6109.74,11,29.99,499.99,2339.89,4,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,n
19,7,383.554,9,9.99,27.99,148.91,3,9.99,27.99,57.97,2,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,n
19,7,3156.385,66,7,159.95,2981.91,4,7,47.96,118.94,1,y,'completely orderable',25391,3000,177,12,35,5,1,61.679022,61.679022,61.679022,61.679022,n
19,7,1098.57,27,3,11.99,248.8,4,3,11.99,36.97,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,9.69126,9.69126,9.69126,9.69126,y
19,7,766.381,33,9.99,29.99,482.75,6,9.99,22.99,93.94,5,y,'completely orderable',25392,2100,170,16,44,5,1,6.320988,6.320988,6.320988,6.320988,y
19,7,375.259,15,19.99,39.99,344.67,1,29.99,29.99,29.99,1,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,723.199,15,5.99,29.8,121.66,3,5.99,19.99,45.93,5,y,'completely orderable',25393,3000,72,15,41,6,1,43.307022,43.307022,43.307022,43.307022,y
19,7,3549.07,27,9.99,17.99,341.73,7,9.99,17.99,89.93,5,y,'completely orderable',25394,300,86,13,51,350,1,0.448753,0.448753,0.448753,0.448753,y
19,7,243.184,9,44.99,49.99,144.97,1,49.99,49.99,49.99,2,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,559.194,3,19.99,19.99,59.97,1,19.99,19.99,19.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,y
19,7,807.814,3,499.99,499.99,1499.97,1,499.99,499.99,499.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,y
19,7,166.173,11,19.99,34.99,349.89,1,34.99,34.99,34.99,1,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,1085.175,29,14.99,39.99,359.77,3,14.99,39.99,94.97,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,138.888889,138.888889,138.888889,138.888889,n
19,7,325.504,3,17.99,17.99,53.97,3,17.99,17.99,53.97,5,y,'completely orderable',25395,600,141,3,38,22,1,0,0,0,0,y
19,7,2674.287,65,9.99,89.99,712.41,6,12.99,29.99,137.9,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0.221453,0.221453,0.221453,0.221453,y
19,7,522.34,6,229.99,649.99,2319.94,2,279.99,649.99,929.98,5,y,'completely orderable',5118,4000,130,11,40,23,1,10457.638889,10457.638889,10457.638889,10457.638889,y
19,7,457.019,6,10,20,110,1,20,20,20,1,y,'completely orderable',25396,4000,61,10,32,89,0,0,0,0,0,n
19,7,1950.203,71,6.99,39.99,792.63,6,9.99,22.99,72.94,5,y,'completely orderable',25397,5000,313,14,49,148,1,0,0,0,0,y
19,7,2608.645,55,4.99,39.99,874.53,3,12.49,34.99,62.47,5,y,'completely orderable',25398,300,46,0,24,16,1,85.339506,85.339506,85.339506,85.339506,y
19,7,811.214,37,7,24.99,381.77,2,9.99,19.99,29.98,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
19,7,146.732,3,24.99,24.99,74.97,1,24.99,24.99,24.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,0,1,999.99,999.99,999.99,1,999.99,999.99,999.99,5,desconhecido,desconhecido,9140,2200,119,9,41,46,0,0,0,0,0,n
19,7,9493.608,101,7.99,119.99,3075.03,3,22.99,74.99,122.97,1,y,'completely orderable',25399,600,20,24,31,44,1,0.395062,0.395062,0.395062,0.395062,n
19,7,308.502,11,14.99,24.99,219.9,3,14.99,24.99,64.97,5,y,'completely orderable',14428,900,219,6,47,12,1,13.888889,13.888889,13.888889,13.888889,y
19,7,234.297,11,11.99,19.99,203.89,1,19.99,19.99,19.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,78.431,5,11.95,12.99,63.91,1,12.99,12.99,12.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,991.001,5,39.99,99.99,369.95,1,99.99,99.99,99.99,5,y,'completely orderable',25400,2500,81,10,54,58,0,0,0,0,0,y
19,7,862.722,16,19.99,29.99,349.84,5,19.99,29.99,109.95,5,y,'completely orderable',25401,1000,74,3,59,39,1,0,0,0,0,y
19,7,5382.097,95,10.99,79.99,2854.34,5,24.99,39.99,174.95,1,y,desconhecido,desconhecido,600,5,0,53,34,1,19.387755,19.387755,19.387755,19.387755,n
19,7,265.841,2,19.99,49.99,69.98,2,19.99,49.99,69.98,5,y,'completely orderable',25402,4000,207,14,59,62,1,0,0,0,0,y
19,7,250.746,6,14.99,49.99,194.94,2,14.99,49.99,64.98,5,y,'completely orderable',25403,4000,220,10,54,31,1,120.987654,120.987654,120.987654,120.987654,y
19,7,265.49,3,129.99,129.99,259.98,1,129.99,129.99,129.99,5,y,'completely orderable',25404,800,16,3,22,116,0,0,0,0,0,y
19,7,577.037,8,39.99,69.99,479.92,4,39.99,69.99,239.96,1,y,'completely orderable',25405,600,123,9,35,10,1,0,0,0,0,n
19,7,572.289,16,7,19.99,214.48,2,16.8,19.99,36.79,1,y,desconhecido,25406,0,5,5,50,141,1,0,0,0,0,n
19,7,1196.546,23,12,64.99,945.81,2,29.99,64.99,94.98,5,y,'completely orderable',25407,600,221,0,55,547,1,0,0,0,0,y
19,7,111.909,5,3.99,9.99,37.95,5,3.99,9.99,37.95,5,y,'completely orderable',25408,4000,95,10,45,98,1,3.9375,3.9375,3.9375,3.9375,y
19,7,1782.493,6,49.99,329.99,1609.94,1,299.99,299.99,299.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,y
19,7,306.224,5,499.99,499.99,2499.95,2,499.99,499.99,999.98,5,y,'completely orderable',25409,7500,334,28,49,10,1,0,0,0,0,y
19,7,1837.762,37,1,39.95,639.79,3,7,29.99,51.99,5,y,'completely orderable',25410,1500,29,9,29,18,1,13.061224,13.061224,13.061224,13.061224,y
19,7,1745.773,29,9.99,29.99,524.63,9,9.99,29.99,158.87,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,4.55582,4.55582,4.55582,4.55582,y
19,7,9.517,1,6.99,6.99,6.99,1,6.99,6.99,6.99,5,y,'completely orderable',47,300,5,0,53,34,0,0,0,0,0,n
19,7,579.988,9,10,29.99,195.95,3,10,29.99,59.99,5,y,'completely orderable',25411,600,71,1,24,33,1,43.706261,43.706261,43.706261,43.706261,y
19,7,266.478,2,59.99,59.99,119.98,1,59.99,59.99,59.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,y
19,7,6.567,1,49.99,49.99,49.99,1,49.99,49.99,49.99,1,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,164.855,3,449.99,449.99,1349.97,1,449.99,449.99,449.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,4472.887,66,3.99,49.99,1231.41,7,3.99,17.99,61.94,5,y,'completely orderable',25412,4000,159,18,48,67,1,0,0,0,0,y
19,7,14011.702,98,9.99,119.99,4143.37,16,9.99,109.99,656.08,5,y,'completely orderable',25413,5500,433,22,57,9,1,279.421433,279.421433,279.421433,279.421433,y
19,7,486.188,12,19.99,19.99,119.94,2,19.99,19.99,39.98,5,y,'completely orderable',25414,600,183,10,41,260,1,0,0,0,0,y
19,7,418.776,4,1199.99,1199.99,4799.96,1,1199.99,1199.99,1199.99,1,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,395.778,20,14.99,29.99,534.8,4,29.99,29.99,119.96,1,y,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
19,7,0,3,99.99,169,398.98,3,99.99,169,398.98,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,798.240022,798.240022,798.240022,798.240022,n
19,7,1048.429,25,19.99,29.99,624.75,6,19.99,29.99,159.94,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,6.222222,6.222222,6.222222,6.222222,y
19,7,1172.907,4,12.95,12.95,51.8,0,?,?,?,1,y,desconhecido,22844,3200,218,10,59,74,0,0,0,0,0,n
19,7,4755.061,124,12.99,170,4571.94,9,17.99,59.99,327.82,5,y,'completely orderable',25415,600,15,1,42,192,1,0,0,0,0,y
19,7,1723.775,21,34.99,139.95,1468.57,2,79.99,139.95,219.94,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
19,7,564.681,23,9.99,29.99,449.81,8,9.99,29.99,179.92,5,y,'completely orderable',25416,600,35,6,51,66,1,0,0,0,0,y
19,7,803.206,2,159.99,159.99,319.98,1,159.99,159.99,159.99,5,y,'completely orderable',25417,800,4,2,27,61,0,0,0,0,0,y
19,7,2380.324,50,9.99,449.99,4246.59,12,9.99,449.99,1202.88,5,y,'completely orderable',25418,4000,158,6,38,81,1,12482.432099,12482.432099,12482.432099,12482.432099,y
19,7,125.016,2,499.99,499.99,999.98,1,499.99,499.99,499.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,y
19,7,5881.333,170,14.99,79.99,3909.87,9,24.99,59.99,404.91,1,y,'completely orderable',desconhecido,600,5,0,53,34,1,57.713499,57.713499,57.713499,57.713499,n
19,7,627.988,2,299.99,299.99,599.98,1,299.99,299.99,299.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,y
19,7,3634.779,91,3,89.99,1495.82,5,7,69.99,141.98,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,302.124747,302.124747,302.124747,302.124747,y
19,7,1206.621,51,19.9,79.99,2471.21,5,19.95,59.95,239.65,1,y,'completely orderable',desconhecido,600,5,0,53,34,1,266.667222,266.667222,266.667222,266.667222,n
19,7,5224.851,28,9.99,99.99,804.7,2,19.99,39.99,59.98,1,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,n
19,7,352.166,5,2.95,14.99,38.83,0,?,?,?,5,y,'completely orderable',25419,800,17,11,38,49,0,0,0,0,0,n
19,7,3030.687,10,9.99,19.99,119.9,4,9.99,9.99,39.96,5,y,'completely orderable',25420,600,5,0,50,13,1,0,0,0,0,y
19,7,143.725,2,19.99,19.99,39.98,1,19.99,19.99,19.99,5,y,'completely orderable',25421,4000,77,4,77,13,0,0,0,0,0,y
19,7,297.884,16,19.99,69.99,499.85,3,19.99,69.99,114.97,5,desconhecido,desconhecido,25422,300,11,0,29,362,1,0,0,0,0,n
19,7,1486.015,10,179,399.99,3115.94,2,179,399.99,578.99,1,y,'completely orderable',desconhecido,600,5,0,53,34,1,11720.779224,11720.779224,11720.779224,11720.779224,n
19,7,2524.902,53,9.99,79.99,1066.6,10,9.99,59.99,234.91,3,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,n
19,7,377.595,1,149.99,149.99,149.99,1,149.99,149.99,149.99,1,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,898.691,17,7.95,249.99,1515.67,4,7.95,249.99,292.88,5,y,'completely orderable',25423,800,15,12,24,93,1,6310.350375,6310.350375,6310.350375,6310.350375,y
19,7,2084.229,15,9.99,99.99,496.85,5,10.99,99.99,185.95,5,y,'completely orderable',25424,4000,87,1,48,372,1,654.628099,654.628099,654.628099,654.628099,y
19,7,964.251,11,45,999,5864.96,4,45,999,2272.99,3,y,'completely orderable',desconhecido,600,5,0,53,34,1,81910.44,81910.44,81910.44,81910.44,n
19,7,1582.763,75,3,60.99,1697.28,3,19.99,19.99,59.97,5,desconhecido,desconhecido,25425,5000,223,2,47,25,1,0,0,0,0,n
19,7,608.375,12,7.99,8.99,100.88,7,7.99,8.99,58.93,1,y,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
19,7,2525.559,22,6.99,54.99,343.1,5,9.99,19.99,59.95,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
19,7,1325.699,16,33.99,829.99,5098.85,1,38.99,38.99,38.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,6947.674,78,1,39.4,1201.98,11,12.99,20,190.91,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,9.367687,9.367687,9.367687,9.367687,y
19,7,2345.244,80,9.99,44.99,1262.35,2,39.99,39.99,79.98,1,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
19,7,387.679,2,499.99,499.99,999.98,1,499.99,499.99,499.99,5,y,'completely orderable',6480,300,1,0,47,54,0,0,0,0,0,y
19,7,2117.352,53,6.99,199.99,2872.54,8,9.99,99.99,369.92,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,146.484375,146.484375,146.484375,146.484375,n
19,7,218.376,4,29.99,59.95,184.88,4,29.99,59.95,184.88,5,y,'completely orderable',25426,8500,300,70,43,14,1,0,0,0,0,y
19,7,1639.97,32,3.99,29.99,346.83,3,3.99,29.99,40.98,2,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,n
19,7,3179.448,55,3,34.99,1020.48,6,5.99,29.99,76.95,5,y,'completely orderable',25427,4000,221,10,60,42,1,38.515556,38.515556,38.515556,38.515556,y
19,7,2918.219,135,3,79.99,1838.89,9,3,29.99,138.95,1,y,'completely orderable',desconhecido,600,5,0,53,34,1,28.627326,28.627326,28.627326,28.627326,n
19,7,3713.766,15,3.99,299.99,442.86,8,3.99,299.99,378.92,5,y,'completely orderable',25428,300,2,0,33,72,1,8.4375,8.4375,8.4375,8.4375,y
19,7,210.432,6,19.99,49.99,179.94,2,19.99,29.99,49.98,1,y,'completely orderable',25429,4000,216,5,49,158,1,0,0,0,0,n
19,7,1168.993,18,9.95,699,1633.4,5,9.95,699,768.8,1,y,'completely orderable',desconhecido,600,5,0,53,34,1,39044.107645,39044.107645,39044.107645,39044.107645,n
19,7,203.631,3,1299.99,1399.99,3999.97,1,1299.99,1299.99,1299.99,1,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,278.933,3,29.9,39.99,109.88,1,39.99,39.99,39.99,1,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,26.598,2,3.99,3.99,7.98,1,3.99,3.99,3.99,5,desconhecido,desconhecido,25430,4700,350,17,52,6,0,0,0,0,0,n
19,7,1204.641,29,5,15,287,4,10,15,45,5,y,'completely orderable',6948,1500,220,25,51,39,1,2.25,2.25,2.25,2.25,y
19,7,421.195,17,49.99,89.95,1294.31,1,69.95,69.95,69.95,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,460.974,26,9.99,29.99,431.74,7,9.99,29.99,116.93,5,y,'completely orderable',25431,5000,126,5,45,92,1,10.77551,10.77551,10.77551,10.77551,y
19,7,1456.377,13,19.99,49.95,264.68,1,39.95,39.95,39.95,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,y
19,7,119.984,2,12.99,12.99,25.98,1,12.99,12.99,12.99,2,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,847.632,34,45,649.99,4934.86,1,99.99,99.99,99.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,1331.565,38,3.99,49.99,584.62,9,3.99,49.99,137.91,5,y,'completely orderable',25432,5000,297,4,50,12,1,0,0,0,0,y
19,7,601.788,7,169.99,499.99,1849.94,2,169.99,499.99,669.98,1,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
19,7,1214.923,33,12.99,89.99,767.81,3,12.99,89.99,115.97,5,y,'completely orderable',25433,4000,245,4,45,49,1,1262.982249,1262.982249,1262.982249,1262.982249,y
19,7,405.681,6,29.99,29.99,59.98,1,29.99,29.99,29.99,5,y,'completely orderable',25434,600,11,1,48,348,0,0,0,0,0,y
19,7,2060.882,25,3.99,39.99,83.97,3,3.99,39.99,43.98,5,y,'completely orderable',25435,600,357,10,55,70,1,158.693878,158.693878,158.693878,158.693878,y
19,7,892.003,3,0,199.99,199.99,2,0,199.99,199.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,4374.562511,4374.562511,4374.562511,4374.562511,y
19,7,267.011,7,14.99,29.99,147.93,7,14.99,29.99,147.93,5,y,'completely orderable',25436,600,339,8,49,63,1,7.493333,7.493333,7.493333,7.493333,y
19,7,360.43,3,299.99,299.99,599.98,1,299.99,299.99,299.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,y
19,7,1617.047,30,10.99,79.82,643.2,2,48.74,79.82,128.56,5,y,'completely orderable',25437,4000,215,18,44,135,1,68.58933,68.58933,68.58933,68.58933,y
19,7,112.084,3,29.99,39.4,99.38,1,29.99,29.99,29.99,1,y,'completely orderable',25438,4000,221,10,41,4,0,0,0,0,0,n
19,7,47.168,4,59.99,99.99,319.96,2,59.99,99.99,159.98,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
19,7,35.881,1,6.99,6.99,6.99,1,6.99,6.99,6.99,4,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,2742.386,18,29.99,64.99,624.82,1,29.99,29.99,29.99,5,desconhecido,desconhecido,25439,600,80,1,29,253,0,0,0,0,0,n
19,7,2837.85,31,5.56,32.49,389.59,3,12.95,32.49,63.43,4,y,'completely orderable',desconhecido,600,5,0,53,34,1,55.552576,55.552576,55.552576,55.552576,n
19,7,4712.998,99,6.99,39.99,1355.91,12,6.99,39.99,192.85,5,y,'completely orderable',25440,500,2,8,43,6,1,1.734375,1.734375,1.734375,1.734375,y
19,7,263.206,9,24.99,229.99,431.18,1,25.2,25.2,25.2,5,y,'completely orderable',25441,4000,182,13,81,9,0,0,0,0,0,y
19,7,3307.356,28,3.99,14.99,233.72,6,3.99,14.99,46.94,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,2.235434,2.235434,2.235434,2.235434,y
19,7,1407.847,33,16.99,49.99,928.67,9,19.99,39.99,232.91,5,y,'completely orderable',25442,4000,105,5,31,84,1,0,0,0,0,y
19,7,1741.641,36,9.99,29.99,516.73,7,9.99,29.99,94.95,5,y,'completely orderable',25443,300,206,17,46,46,1,2.622491,2.622491,2.622491,2.622491,y
19,7,753.334,34,12.99,14.99,493.66,3,14.99,14.99,44.97,2,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,n
19,7,4045.234,50,4.99,399.99,2988.64,7,6.99,29.99,104.93,5,y,'completely orderable',25444,1300,135,10,37,9,1,7.222222,7.222222,7.222222,7.222222,y
19,7,3471.031,81,3,59.9,2121.16,2,39.9,39.9,79.8,2,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,n
19,7,2495.66,71,5.99,49.99,1316.95,7,5.99,49.99,161.93,5,y,'completely orderable',25445,600,16,0,36,520,1,30,30,30,30,y
19,7,38.234,1,?,?,?,1,?,?,?,1,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,96.224,1,49.99,49.99,49.99,1,49.99,49.99,49.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,1184.676,8,12.99,12.99,90.93,2,12.99,12.99,25.98,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
19,7,44.446,1,6.99,6.99,6.99,1,6.99,6.99,6.99,5,y,'completely orderable',47,300,5,0,53,34,0,0,0,0,0,n
19,7,834.116,7,8.39,19.99,93.33,2,9.99,14.99,24.98,5,y,'completely orderable',25446,600,27,1,41,70,1,4,4,4,4,y
19,7,782.608,11,12.99,42.99,228.66,3,12.99,29.95,57.89,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0.853689,0.853689,0.853689,0.853689,n
19,7,2378.421,7,8.39,21,98.36,1,15.99,15.99,15.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,y
19,7,156.248,4,14.99,19.99,69.96,4,14.99,19.99,69.96,5,y,'completely orderable',25447,8500,149,13,40,14,1,4,4,4,4,y
19,7,3857.356,49,1,79.99,1013.91,4,1.99,29.99,61.96,1,y,'completely orderable',desconhecido,600,5,0,53,34,1,99.222222,99.222222,99.222222,99.222222,n
19,7,318.239,19,6.99,39.99,308.81,19,6.99,39.99,308.81,1,y,desconhecido,desconhecido,600,5,0,53,34,1,26.583333,26.583333,26.583333,26.583333,n
19,7,5781.837,126,9.99,94.99,4482.06,24,9.99,59.95,831.15,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,248.681817,248.681817,248.681817,248.681817,y
19,7,1724.849,19,9.99,49.99,423.68,5,10,49.99,125.17,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,93.308609,93.308609,93.308609,93.308609,y
19,7,836.826,23,19.99,89.99,808.78,2,29.99,29.99,59.98,1,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,n
19,7,2945.17,33,39.95,89.99,1778.39,5,49.95,59.95,269.75,5,y,'completely orderable',25448,600,18,5,25,38,1,0,0,0,0,y
19,7,64.485,3,29.99,29.99,89.97,1,29.99,29.99,29.99,2,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,816.449,8,3.99,24.99,113.93,7,3.99,24.99,113.93,4,y,'completely orderable',desconhecido,600,5,0,53,34,1,25.839844,25.839844,25.839844,25.839844,n
19,7,2276.671,10,9.99,49.99,129.94,2,9.99,9.99,19.98,2,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,n
19,7,57.751,3,17.99,17.99,35.98,1,17.99,17.99,17.99,5,desconhecido,desconhecido,25449,1500,68,8,35,11,0,0,0,0,0,n
19,7,371.395,14,19.99,27.99,352.86,2,24.99,27.99,52.98,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
19,7,7.198,1,6.99,6.99,6.99,1,6.99,6.99,6.99,5,y,'completely orderable',47,300,5,0,53,34,0,0,0,0,0,n
19,7,8992.625,37,10,99.99,1484.21,5,29.99,69.99,234.87,1,y,'completely orderable',25450,2900,136,13,39,34,1,0,0,0,0,n
19,7,4607.911,112,4.99,88.99,2532.05,10,6.99,39.95,150.87,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,2.214844,2.214844,2.214844,2.214844,y
19,7,193.192,2,16.99,16.99,33.98,1,16.99,16.99,16.99,5,y,'completely orderable',25451,2500,207,17,45,5,0,0,0,0,0,y
19,7,658.785,16,159.99,199.99,2079.88,1,199.99,199.99,199.99,2,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,2170.77,46,5,79.99,1347.48,7,7.9,69.99,162.85,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0.145482,0.145482,0.145482,0.145482,n
19,7,1343.316,18,9.99,79.99,539.83,5,9.99,59.99,152.95,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,438.64,438.64,438.64,438.64,n
19,7,71.742,1,49.99,49.99,49.99,1,49.99,49.99,49.99,1,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,16.858,2,29.99,29.99,59.98,1,29.99,29.99,29.99,5,desconhecido,desconhecido,25429,4000,216,5,49,158,0,0,0,0,0,n
19,7,108.469,2,19.99,19.99,39.98,1,19.99,19.99,19.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,y
19,7,1222.37,20,17.99,29.99,395.81,7,17.99,29.99,143.93,4,y,'completely orderable',25452,600,155,1,64,62,1,0,0,0,0,n
19,7,37.507,2,3.99,3.99,7.98,1,3.99,3.99,3.99,1,y,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,298.863,6,44.99,49.99,284.94,2,44.99,49.99,94.98,5,y,'completely orderable',25453,4000,73,8,55,188,1,0,0,0,0,y
19,7,65.31,4,12.99,19.99,72.96,1,19.99,19.99,19.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,1959.794,33,5,29.99,471.7,6,9.99,24.99,95.44,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
19,7,3718.815,53,9.99,99,1490.55,5,9.99,99,203.96,5,y,'completely orderable',25454,400,8,8,21,10,1,713.050209,713.050209,713.050209,713.050209,y
19,7,1957.328,43,3.99,59.99,953.53,15,3.99,59.99,333.83,5,y,'completely orderable',25455,1500,222,4,46,62,1,0.159722,0.159722,0.159722,0.159722,y
19,7,90.076,2,9.99,9.99,19.98,1,9.99,9.99,9.99,5,y,'completely orderable',25456,2500,101,13,41,63,0,0,0,0,0,y
19,7,430.409,4,17.99,17.99,71.96,1,17.99,17.99,17.99,5,y,'completely orderable',25457,600,37,0,25,266,0,0,0,0,0,n
19,7,1059.461,13,3.99,14.99,157.87,13,3.99,14.99,157.87,5,y,'completely orderable',25458,600,24,10,38,167,1,9.1,9.1,9.1,9.1,y
19,7,1035.381,9,12.99,22.99,123.92,1,12.99,12.99,12.99,2,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,5.141,2,599.99,599.99,599.99,2,599.99,599.99,599.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
19,7,482.612,7,19.99,29.99,89.96,1,19.99,19.99,19.99,5,y,'completely orderable',25459,2300,224,10,52,16,0,0,0,0,0,y
19,7,2784.089,38,6,29.99,507.19,3,6,29.99,50.99,5,y,'completely orderable',6629,1300,70,10,48,23,1,40.865333,40.865333,40.865333,40.865333,y
19,7,2607.428,31,9.99,119.99,1189.1,3,34.99,99.99,169.97,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
19,7,1382.341,25,599,1199,20659,6,666,1199,5111,2,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,n
19,7,1015.505,2,579.99,579.99,1159.98,1,579.99,579.99,579.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,y
19,7,790.025,6,10.99,34.99,185.94,3,34.99,34.99,104.97,1,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,n
19,7,2268.215,12,3.99,599,3353.92,4,3.99,599,736.97,1,y,'completely orderable',25460,900,409,6,60,15,1,3381.869822,3381.869822,3381.869822,3381.869822,n
19,7,2090.118,33,19.95,169.99,784.75,4,19.99,59.99,159.96,5,y,'completely orderable',25461,4000,31,0,56,146,1,355.555556,355.555556,355.555556,355.555556,y
19,7,2610.482,41,5.99,99.99,733.52,2,8.99,12.99,21.98,5,y,'completely orderable',25462,1000,74,14,67,62,1,0,0,0,0,y
